|   ID | total |                                                                           param |      local      |      global     |       compiles |         time |          J |  GFLOP/s |     GFLOP/watt |            status |
|  426 |   578 |    0   64   32   32   16   32   16   32    2    4    1    0    0    1    1    1 |      16      32 |    1024    4096 |   OK     10 ms |     26.26 ms |       7.72 |   5232.9 |           17.8 |     results match |
|  427 |   578 |    0   64   32   32   32    8   32    8    2    1    1    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     11 ms |     25.22 ms |       7.41 |   5449.2 |           18.6 |     results match |
|  428 |   578 |    0   64   32   32   32    8   32    8    2    1    1    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     10 ms |     23.85 ms |       7.07 |   5762.3 |           19.4 |     results match |
|  429 |   578 |    0   64   32   32   32    8   32    8    2    1    2    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     11 ms |     22.10 ms |       6.54 |   6217.0 |           21.0 |     results match |
|  430 |   578 |    0   64   32   32   32    8   32    8    2    1    2    0    0    1    1    1 |      32       8 |    2048    1024 |   OK      9 ms |     19.24 ms |       5.70 |   7140.9 |           24.1 |     results match |
|  431 |   578 |    0   64   32   32   32    8   32    8    2    1    4    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     10 ms |     20.81 ms |       6.15 |   6604.1 |           22.4 |     results match |
|  432 |   578 |    0   64   32   32   32    8   32    8    2    1    4    0    0    1    1    1 |      32       8 |    2048    1024 |   OK      9 ms |     18.52 ms |       5.45 |   7420.5 |           25.2 |     results match |
|  433 |   578 |    0   64   32   32   32    8   32    8    2    2    1    0    0    0    0    1 |      32       8 |    2048    1024 |   OK      9 ms |     25.76 ms |       7.50 |   5335.3 |           18.3 |     results match |
|  434 |   578 |    0   64   32   32   32    8   32    8    2    2    1    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     11 ms |     15.11 ms |       4.50 |   9092.7 |           30.6 |     results match |
|  435 |   578 |    0   64   32   32   32    8   32    8    2    2    2    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     10 ms |     24.09 ms |       7.08 |   5703.8 |           19.4 |     results match |
|  436 |   578 |    0   64   32   32   32    8   32    8    2    2    2    0    0    1    1    1 |      32       8 |    2048    1024 |   OK      9 ms |     14.70 ms |       4.36 |   9346.7 |           31.5 |     results match |
|  437 |   578 |    0   64   32   32   32    8   32    8    2    2    4    0    0    0    0    1 |      32       8 |    2048    1024 |   OK      9 ms |     18.15 ms |       5.32 |   7571.2 |           25.8 |     results match |
|  438 |   578 |    0   64   32   32   32    8   32    8    2    2    4    0    0    1    1    1 |      32       8 |    2048    1024 |   OK      9 ms |     14.25 ms |       4.21 |   9645.0 |           32.6 |     results match |
|  439 |   578 |    0   64   32   32   32   16   32   16    2    1    1    0    0    0    0    1 |      32      16 |    2048    2048 |   OK     10 ms |     34.24 ms |      10.00 |   4013.1 |           13.7 |     results match |
|  440 |   578 |    0   64   32   32   32   16   32   16    2    1    1    0    0    1    1    1 |      32      16 |    2048    2048 |   OK      9 ms |     30.77 ms |       9.07 |   4466.1 |           15.2 |     results match |
|  441 |   578 |    0   64   32   32   32   16   32   16    2    1    2    0    0    0    0    1 |      32      16 |    2048    2048 |   OK     10 ms |     31.24 ms |       9.13 |   4398.9 |           15.0 |     results match |
|  442 |   578 |    0   64   32   32   32   16   32   16    2    1    2    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     12 ms |     26.23 ms |       7.76 |   5239.7 |           17.7 |     results match |
|  443 |   578 |    0   64   32   32   32   16   32   16    2    2    1    0    0    0    0    1 |      32      16 |    2048    2048 |   OK     10 ms |     28.33 ms |       8.32 |   4851.6 |           16.5 |     results match |
|  444 |   578 |    0   64   32   32   32   16   32   16    2    2    1    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     10 ms |     18.79 ms |       5.52 |   7315.4 |           24.9 |     results match |
|  445 |   578 |    0   64   32   32   32   16   32   16    2    2    2    0    0    0    0    1 |      32      16 |    2048    2048 |   OK      9 ms |     23.41 ms |       6.87 |   5870.3 |           20.0 |     results match |
|  446 |   578 |    0   64   32   32   32   16   32   16    2    2    2    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     10 ms |     18.34 ms |       5.46 |   7491.1 |           25.2 |     results match |
|  447 |   578 |    0   64   32   32   32   32   32   32    2    1    1    0    0    0    0    1 |      32      32 |    2048    4096 |   OK     10 ms |     53.86 ms |      15.93 |   2551.7 |            8.6 |     results match |
|  448 |   578 |    0   64   32   32   32   32   32   32    2    1    1    0    0    1    1    1 |      32      32 |    2048    4096 |   OK     30 ms |     48.12 ms |      12.19 |   2855.9 |           11.3 |     results match |
|  449 |   578 |    0   64   32   32   32   32   32   32    2    2    1    0    0    0    0    1 |      32      32 |    2048    4096 |   OK     10 ms |     35.90 ms |      10.66 |   3828.2 |           12.9 |     results match |
|  450 |   578 |    0   64   32   32   32   32   32   32    2    2    1    0    0    1    1    1 |      32      32 |    2048    4096 |   OK     10 ms |     30.69 ms |       9.14 |   4477.6 |           15.0 |     results match |
|  451 |   578 |    0   64   64   32    8    8    8    8    2    1    1    0    0    0    0    1 |       8       8 |     512     512 |   OK      9 ms |     14.68 ms |       4.25 |   9362.2 |           32.3 |     results match |
|  452 |   578 |    0   64   64   32    8    8    8    8    2    1    1    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     23.52 ms |       6.09 |   5843.8 |           22.6 |     results match |
|  453 |   578 |    0   64   64   32    8    8    8    8    2    1    2    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     14.31 ms |       4.17 |   9605.3 |           32.9 |     results match |
|  454 |   578 |    0   64   64   32    8    8    8    8    2    1    2    0    0    1    1    1 |       8       8 |     512     512 |   OK     13 ms |     20.60 ms |       5.53 |   6670.8 |           24.9 |     results match |
|  455 |   578 |    0   64   64   32    8    8    8    8    2    1    4    0    0    0    0    1 |       8       8 |     512     512 |   OK      8 ms |     14.18 ms |       4.13 |   9691.4 |           33.3 |     results match |
|  456 |   578 |    0   64   64   32    8    8    8    8    2    1    4    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     19.40 ms |       5.37 |   7082.6 |           25.6 |     results match |
|  457 |   578 |    0   64   64   32    8    8    8    8    2    2    1    0    0    0    0    1 |       8       8 |     512     512 |   OK      9 ms |     13.67 ms |       3.97 |  10054.3 |           34.6 |     results match |
|  458 |   578 |    0   64   64   32    8    8    8    8    2    2    1    0    0    1    1    1 |       8       8 |     512     512 |   OK     11 ms |     18.43 ms |       5.26 |   7456.7 |           26.1 |     results match |
|  459 |   578 |    0   64   64   32    8    8    8    8    2    2    2    0    0    0    0    1 |       8       8 |     512     512 |   OK      9 ms |     13.20 ms |       3.84 |  10414.2 |           35.8 |     results match |
|  460 |   578 |    0   64   64   32    8    8    8    8    2    2    2    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     17.68 ms |       5.08 |   7770.8 |           27.1 |     results match |
|  461 |   578 |    0   64   64   32    8    8    8    8    2    2    4    0    0    0    0    1 |       8       8 |     512     512 |   OK     11 ms |     12.82 ms |       3.74 |  10716.9 |           36.8 |     results match |
|  462 |   578 |    0   64   64   32    8    8    8    8    2    2    4    0    0    1    1    1 |       8       8 |     512     512 |   OK      9 ms |     13.56 ms |       3.99 |  10133.9 |           34.4 |     results match |
|  463 |   578 |    0   64   64   32    8    8    8    8    2    4    1    0    0    0    0    1 |       8       8 |     512     512 |   OK      9 ms |     13.31 ms |       3.89 |  10324.2 |           35.3 |     results match |
|  464 |   578 |    0   64   64   32    8    8    8    8    2    4    1    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     16.40 ms |       4.80 |   8376.9 |           28.6 |     results match |
|  465 |   578 |    0   64   64   32    8    8    8    8    2    4    2    0    0    0    0    1 |       8       8 |     512     512 |   OK      8 ms |     12.76 ms |       3.74 |  10767.8 |           36.7 |     results match |
|  466 |   578 |    0   64   64   32    8    8    8    8    2    4    2    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     13.09 ms |       3.85 |  10501.5 |           35.7 |     results match |
|  467 |   578 |    0   64   64   32    8    8    8    8    2    4    4    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     12.63 ms |       3.69 |  10877.6 |           37.3 |     results match |
|  468 |   578 |    0   64   64   32    8    8    8    8    2    4    4    0    0    1    1    1 |       8       8 |     512     512 |   OK      9 ms |     12.73 ms |       3.74 |  10796.6 |           36.8 |     results match |
|  469 |   578 |    0   64   64   32    8   16    8   16    2    1    1    0    0    0    0    1 |       8      16 |     512    1024 |   OK     11 ms |     16.32 ms |       4.77 |   8418.8 |           28.8 |     results match |
|  470 |   578 |    0   64   64   32    8   16    8   16    2    1    1    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     19.26 ms |       5.66 |   7133.3 |           24.3 |     results match |
|  471 |   578 |    0   64   64   32    8   16    8   16    2    1    2    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     16.13 ms |       4.69 |   8520.2 |           29.3 |     results match |
|  472 |   578 |    0   64   64   32    8   16    8   16    2    1    2    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     17.35 ms |       5.09 |   7921.4 |           27.0 |     results match |
|  473 |   578 |    0   64   64   32    8   16    8   16    2    1    4    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     14.79 ms |       4.30 |   9292.5 |           32.0 |     results match |
|  474 |   578 |    0   64   64   32    8   16    8   16    2    1    4    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     16.78 ms |       4.93 |   8188.9 |           27.9 |     results match |
|  475 |   578 |    0   64   64   32    8   16    8   16    2    2    1    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     15.47 ms |       4.57 |   8881.9 |           30.1 |     results match |
|  476 |   578 |    0   64   64   32    8   16    8   16    2    2    1    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     15.68 ms |       4.60 |   8765.9 |           29.9 |     results match |
|  477 |   578 |    0   64   64   32    8   16    8   16    2    2    2    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     15.22 ms |       4.45 |   9031.8 |           30.9 |     results match |
|  478 |   578 |    0   64   64   32    8   16    8   16    2    2    2    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     15.12 ms |       4.44 |   9089.2 |           30.9 |     results match |
|  479 |   578 |    0   64   64   32    8   16    8   16    2    2    4    0    0    0    0    1 |       8      16 |     512    1024 |   OK     10 ms |     14.45 ms |       4.25 |   9512.5 |           32.3 |     results match |
|  480 |   578 |    0   64   64   32    8   16    8   16    2    2    4    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     14.45 ms |       4.26 |   9510.4 |           32.2 |     results match |
|  481 |   578 |    0   64   64   32    8   16    8   16    2    4    1    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     14.96 ms |       4.36 |   9183.5 |           31.5 |     results match |
|  482 |   578 |    0   64   64   32    8   16    8   16    2    4    1    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     14.34 ms |       4.24 |   9584.2 |           32.4 |     results match |
|  483 |   578 |    0   64   64   32    8   16    8   16    2    4    2    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     15.30 ms |       4.49 |   8982.7 |           30.6 |     results match |
|  484 |   578 |    0   64   64   32    8   16    8   16    2    4    2    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     13.89 ms |       4.09 |   9895.8 |           33.6 |     results match |
|  485 |   578 |    0   64   64   32    8   16    8   16    2    4    4    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     14.14 ms |       4.16 |   9715.8 |           33.1 |     results match |
|  486 |   578 |    0   64   64   32    8   16    8   16    2    4    4    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     13.55 ms |       3.98 |  10141.4 |           34.6 |     results match |
|  487 |   578 |    0   64   64   32    8   32    8   32    2    1    1    0    0    0    0    1 |       8      32 |     512    2048 |   OK      9 ms |     24.02 ms |       7.14 |   5720.7 |           19.3 |     results match |
|  488 |   578 |    0   64   64   32    8   32    8   32    2    1    1    0    0    1    1    1 |       8      32 |     512    2048 |   OK     12 ms |     26.56 ms |       7.17 |   5173.5 |           19.2 |     results match |
|  489 |   578 |    0   64   64   32    8   32    8   32    2    1    2    0    0    0    0    1 |       8      32 |     512    2048 |   OK     12 ms |     23.07 ms |       6.73 |   5955.7 |           20.4 |     results match |
|  490 |   578 |    0   64   64   32    8   32    8   32    2    1    2    0    0    1    1    1 |       8      32 |     512    2048 |   OK     14 ms |     24.74 ms |       6.67 |   5555.1 |           20.6 |     results match |
|  491 |   578 |    0   64   64   32    8   32    8   32    2    2    1    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     22.56 ms |       6.59 |   6090.9 |           20.9 |     results match |
|  492 |   578 |    0   64   64   32    8   32    8   32    2    2    1    0    0    1    1    1 |       8      32 |     512    2048 |   OK     10 ms |     22.24 ms |       6.32 |   6179.6 |           21.8 |     results match |
|  493 |   578 |    0   64   64   32    8   32    8   32    2    2    2    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     21.47 ms |       6.31 |   6399.7 |           21.8 |     results match |
|  494 |   578 |    0   64   64   32    8   32    8   32    2    2    2    0    0    1    1    1 |       8      32 |     512    2048 |   OK      9 ms |     22.32 ms |       6.17 |   6157.1 |           22.3 |     results match |
|  495 |   578 |    0   64   64   32    8   32    8   32    2    4    1    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     21.23 ms |       6.28 |   6471.9 |           21.9 |     results match |
|  496 |   578 |    0   64   64   32    8   32    8   32    2    4    1    0    0    1    1    1 |       8      32 |     512    2048 |   OK      9 ms |     21.42 ms |       6.18 |   6414.1 |           22.2 |     results match |
|  497 |   578 |    0   64   64   32    8   32    8   32    2    4    2    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     20.83 ms |       6.15 |   6595.8 |           22.4 |     results match |
|  498 |   578 |    0   64   64   32    8   32    8   32    2    4    2    0    0    1    1    1 |       8      32 |     512    2048 |   OK      9 ms |     21.34 ms |       6.04 |   6440.0 |           22.7 |     results match |
|  499 |   578 |    0   64   64   32   16    8   16    8    2    1    1    0    0    0    0    1 |      16       8 |    1024     512 |   OK     11 ms |     16.43 ms |       4.80 |   8362.2 |           28.6 |     results match |
|  500 |   578 |    0   64   64   32   16    8   16    8    2    1    1    0    0    1    1    1 |      16       8 |    1024     512 |   OK     11 ms |     17.97 ms |       5.26 |   7649.4 |           26.1 |     results match |
|  501 |   578 |    0   64   64   32   16    8   16    8    2    1    2    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     15.45 ms |       4.56 |   8892.7 |           30.1 |     results match |
|  502 |   578 |    0   64   64   32   16    8   16    8    2    1    2    0    0    1    1    1 |      16       8 |    1024     512 |   OK     13 ms |     14.80 ms |       4.35 |   9285.1 |           31.6 |     results match |
|  503 |   578 |    0   64   64   32   16    8   16    8    2    1    4    0    0    0    0    1 |      16       8 |    1024     512 |   OK     10 ms |     15.47 ms |       4.53 |   8885.4 |           30.3 |     results match |
|  504 |   578 |    0   64   64   32   16    8   16    8    2    1    4    0    0    1    1    1 |      16       8 |    1024     512 |   OK      9 ms |     13.76 ms |       4.05 |   9985.7 |           34.0 |     results match |
|  505 |   578 |    0   64   64   32   16    8   16    8    2    2    1    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     15.01 ms |       4.39 |   9156.9 |           31.3 |     results match |
|  506 |   578 |    0   64   64   32   16    8   16    8    2    2    1    0    0    1    1    1 |      16       8 |    1024     512 |   OK     10 ms |     14.55 ms |       4.27 |   9446.8 |           32.2 |     results match |
|  507 |   578 |    0   64   64   32   16    8   16    8    2    2    2    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     14.30 ms |       4.18 |   9611.7 |           32.8 |     results match |
|  508 |   578 |    0   64   64   32   16    8   16    8    2    2    2    0    0    1    1    1 |      16       8 |    1024     512 |   OK      9 ms |     13.94 ms |       4.09 |   9860.5 |           33.6 |     results match |
|  509 |   578 |    0   64   64   32   16    8   16    8    2    2    4    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     14.81 ms |       4.36 |   9276.9 |           31.5 |     results match |
|  510 |   578 |    0   64   64   32   16    8   16    8    2    2    4    0    0    1    1    1 |      16       8 |    1024     512 |   OK     10 ms |     12.77 ms |       3.75 |  10764.3 |           36.6 |     results match |
|  511 |   578 |    0   64   64   32   16    8   16    8    2    4    1    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     14.03 ms |       4.10 |   9797.6 |           33.5 |     results match |
|  512 |   578 |    0   64   64   32   16    8   16    8    2    4    1    0    0    1    1    1 |      16       8 |    1024     512 |   OK     10 ms |     12.32 ms |       3.64 |  11152.6 |           37.7 |     results match |
|  513 |   578 |    0   64   64   32   16    8   16    8    2    4    2    0    0    0    0    1 |      16       8 |    1024     512 |   OK     17 ms |     13.88 ms |       4.08 |   9897.6 |           33.7 |     results match |
|  514 |   578 |    0   64   64   32   16    8   16    8    2    4    2    0    0    1    1    1 |      16       8 |    1024     512 |   OK      9 ms |     12.20 ms |       3.60 |  11268.2 |           38.2 |     results match |
|  515 |   578 |    0   64   64   32   16    8   16    8    2    4    4    0    0    0    0    1 |      16       8 |    1024     512 |   OK     10 ms |     13.51 ms |       3.97 |  10172.5 |           34.6 |     results match |
|  516 |   578 |    0   64   64   32   16    8   16    8    2    4    4    0    0    1    1    1 |      16       8 |    1024     512 |   OK      9 ms |     12.01 ms |       3.53 |  11439.6 |           38.9 |     results match |
|  517 |   578 |    0   64   64   32   16   16   16   16    2    1    1    0    0    0    0    1 |      16      16 |    1024    1024 |   OK      9 ms |     20.05 ms |       5.91 |   6852.5 |           23.3 |     results match |
|  518 |   578 |    0   64   64   32   16   16   16   16    2    1    1    0    0    1    1    1 |      16      16 |    1024    1024 |   OK      9 ms |     19.38 ms |       5.71 |   7090.6 |           24.1 |     results match |
|  519 |   578 |    0   64   64   32   16   16   16   16    2    1    2    0    0    0    0    1 |      16      16 |    1024    1024 |   OK      9 ms |     19.26 ms |       5.74 |   7133.5 |           23.9 |     results match |
|  520 |   578 |    0   64   64   32   16   16   16   16    2    1    2    0    0    1    1    1 |      16      16 |    1024    1024 |   OK      9 ms |     16.41 ms |       4.82 |   8372.8 |           28.5 |     results match |
|  521 |   578 |    0   64   64   32   16   16   16   16    2    1    4    0    0    0    0    1 |      16      16 |    1024    1024 |   OK      9 ms |     17.42 ms |       5.15 |   7889.6 |           26.7 |     results match |
|  522 |   578 |    0   64   64   32   16   16   16   16    2    1    4    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     10 ms |     15.63 ms |       4.60 |   8792.4 |           29.9 |     results match |
|  523 |   578 |    0   64   64   32   16   16   16   16    2    2    1    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     11 ms |     19.03 ms |       5.57 |   7220.0 |           24.7 |     results match |
|  524 |   578 |    0   64   64   32   16   16   16   16    2    2    1    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     11 ms |     15.79 ms |       4.66 |   8701.5 |           29.5 |     results match |
|  525 |   578 |    0   64   64   32   16   16   16   16    2    2    2    0    0    0    0    1 |      16      16 |    1024    1024 |   OK      8 ms |     18.92 ms |       5.61 |   7264.8 |           24.5 |     results match |
|  526 |   578 |    0   64   64   32   16   16   16   16    2    2    2    0    0    1    1    1 |      16      16 |    1024    1024 |   OK      8 ms |     15.31 ms |       4.50 |   8976.8 |           30.6 |     results match |
|  527 |   578 |    0   64   64   32   16   16   16   16    2    2    4    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     12 ms |     16.37 ms |       4.83 |   8392.5 |           28.5 |     results match |
|  528 |   578 |    0   64   64   32   16   16   16   16    2    2    4    0    0    1    1    1 |      16      16 |    1024    1024 |   OK      8 ms |     14.38 ms |       4.26 |   9556.9 |           32.2 |     results match |
|  529 |   578 |    0   64   64   32   16   16   16   16    2    4    1    0    0    0    0    1 |      16      16 |    1024    1024 |   OK      9 ms |     17.75 ms |       5.18 |   7741.0 |           26.5 |     results match |
|  530 |   578 |    0   64   64   32   16   16   16   16    2    4    1    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     11 ms |     12.45 ms |       3.70 |  11035.8 |           37.1 |     results match |
|  531 |   578 |    0   64   64   32   16   16   16   16    2    4    2    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     10 ms |     19.08 ms |       5.66 |   7200.6 |           24.3 |     results match |
|  532 |   578 |    0   64   64   32   16   16   16   16    2    4    2    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     10 ms |     12.19 ms |       3.64 |  11275.6 |           37.8 |     results match |
|  533 |   578 |    0   64   64   32   16   16   16   16    2    4    4    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     10 ms |     13.69 ms |       4.06 |  10041.4 |           33.9 |     results match |
|  534 |   578 |    0   64   64   32   16   16   16   16    2    4    4    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     10 ms |     11.76 ms |       3.48 |  11688.4 |           39.4 |     results match |
|  535 |   578 |    0   64   64   32   16   32   16   32    2    1    1    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     10 ms |     26.91 ms |       7.89 |   5107.3 |           17.4 |     results match |
|  536 |   578 |    0   64   64   32   16   32   16   32    2    1    1    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     10 ms |     25.92 ms |       7.49 |   5302.1 |           18.4 |     results match |
|  537 |   578 |    0   64   64   32   16   32   16   32    2    1    2    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     10 ms |     24.80 ms |       7.30 |   5540.5 |           18.8 |     results match |
|  538 |   578 |    0   64   64   32   16   32   16   32    2    1    2    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     11 ms |     23.15 ms |       6.74 |   5935.7 |           20.4 |     results match |
|  539 |   578 |    0   64   64   32   16   32   16   32    2    2    1    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     13 ms |     24.77 ms |       7.29 |   5548.7 |           18.9 |     results match |
|  540 |   578 |    0   64   64   32   16   32   16   32    2    2    1    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     11 ms |     22.32 ms |       6.57 |   6156.6 |           20.9 |     results match |
|  541 |   578 |    0   64   64   32   16   32   16   32    2    2    2    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     11 ms |     23.69 ms |       6.98 |   5799.8 |           19.7 |     results match |
|  542 |   578 |    0   64   64   32   16   32   16   32    2    2    2    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     10 ms |     21.89 ms |       6.48 |   6277.2 |           21.2 |     results match |
|  543 |   578 |    0   64   64   32   16   32   16   32    2    4    1    0    0    0    0    1 |      16      32 |    1024    2048 |   OK      9 ms |     23.91 ms |       6.97 |   5746.7 |           19.7 |     results match |
|  544 |   578 |    0   64   64   32   16   32   16   32    2    4    1    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     10 ms |     15.34 ms |       4.53 |   8959.4 |           30.3 |     results match |
|  545 |   578 |    0   64   64   32   16   32   16   32    2    4    2    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     12 ms |     17.59 ms |       5.14 |   7812.7 |           26.7 |     results match |
|  546 |   578 |    0   64   64   32   16   32   16   32    2    4    2    0    0    1    1    1 |      16      32 |    1024    2048 |   OK      9 ms |     15.02 ms |       4.42 |   9150.5 |           31.1 |     results match |
|  547 |   578 |    0   64   64   32   32    8   32    8    2    1    1    0    0    0    0    1 |      32       8 |    2048     512 |   OK     10 ms |     20.55 ms |       6.02 |   6687.1 |           22.8 |     results match |
|  548 |   578 |    0   64   64   32   32    8   32    8    2    1    1    0    0    1    1    1 |      32       8 |    2048     512 |   OK     11 ms |     20.45 ms |       6.05 |   6720.0 |           22.7 |     results match |
|  549 |   578 |    0   64   64   32   32    8   32    8    2    1    2    0    0    0    0    1 |      32       8 |    2048     512 |   OK      9 ms |     18.12 ms |       5.37 |   7585.9 |           25.6 |     results match |
|  550 |   578 |    0   64   64   32   32    8   32    8    2    1    2    0    0    1    1    1 |      32       8 |    2048     512 |   OK      9 ms |     14.76 ms |       4.35 |   9310.8 |           31.6 |     results match |
|  551 |   578 |    0   64   64   32   32    8   32    8    2    1    4    0    0    0    0    1 |      32       8 |    2048     512 |   OK      9 ms |     19.81 ms |       5.88 |   6935.7 |           23.4 |     results match |
|  552 |   578 |    0   64   64   32   32    8   32    8    2    1    4    0    0    1    1    1 |      32       8 |    2048     512 |   OK     10 ms |     13.92 ms |       4.08 |   9872.9 |           33.7 |     results match |
|  553 |   578 |    0   64   64   32   32    8   32    8    2    2    1    0    0    0    0    1 |      32       8 |    2048     512 |   OK      8 ms |     19.31 ms |       5.69 |   7114.8 |           24.2 |     results match |
|  554 |   578 |    0   64   64   32   32    8   32    8    2    2    1    0    0    1    1    1 |      32       8 |    2048     512 |   OK     10 ms |     14.30 ms |       4.23 |   9612.8 |           32.5 |     results match |
|  555 |   578 |    0   64   64   32   32    8   32    8    2    2    2    0    0    0    0    1 |      32       8 |    2048     512 |   OK      9 ms |     17.68 ms |       5.17 |   7771.6 |           26.6 |     results match |
|  556 |   578 |    0   64   64   32   32    8   32    8    2    2    2    0    0    1    1    1 |      32       8 |    2048     512 |   OK     10 ms |     13.71 ms |       4.05 |  10023.8 |           33.9 |     results match |
|  557 |   578 |    0   64   64   32   32    8   32    8    2    2    4    0    0    0    0    1 |      32       8 |    2048     512 |   OK      9 ms |     15.51 ms |       4.59 |   8862.7 |           29.9 |     results match |
|  558 |   578 |    0   64   64   32   32    8   32    8    2    2    4    0    0    1    1    1 |      32       8 |    2048     512 |   OK     10 ms |     12.67 ms |       3.77 |  10843.3 |           36.5 |     results match |
|  559 |   578 |    0   64   64   32   32   16   32   16    2    1    1    0    0    0    0    1 |      32      16 |    2048    1024 |   OK     10 ms |     25.16 ms |       7.36 |   5461.1 |           18.7 |     results match |
|  560 |   578 |    0   64   64   32   32   16   32   16    2    1    1    0    0    1    1    1 |      32      16 |    2048    1024 |   OK      9 ms |     22.23 ms |       6.56 |   6183.0 |           21.0 |     results match |
|  561 |   578 |    0   64   64   32   32   16   32   16    2    1    2    0    0    0    0    1 |      32      16 |    2048    1024 |   OK     10 ms |     21.35 ms |       6.28 |   6438.1 |           21.9 |     results match |
|  562 |   578 |    0   64   64   32   32   16   32   16    2    1    2    0    0    1    1    1 |      32      16 |    2048    1024 |   OK     10 ms |     17.39 ms |       5.11 |   7903.5 |           26.9 |     results match |
|  563 |   578 |    0   64   64   32   32   16   32   16    2    1    4    0    0    0    0    1 |      32      16 |    2048    1024 |   OK     10 ms |     20.33 ms |       6.02 |   6758.9 |           22.8 |     results match |
|  564 |   578 |    0   64   64   32   32   16   32   16    2    1    4    0    0    1    1    1 |      32      16 |    2048    1024 |   OK     10 ms |     16.87 ms |       4.98 |   8143.6 |           27.6 |     results match |
|  565 |   578 |    0   64   64   32   32   16   32   16    2    2    1    0    0    0    0    1 |      32      16 |    2048    1024 |   OK     10 ms |     25.69 ms |       7.48 |   5348.3 |           18.4 |     results match |
|  566 |   578 |    0   64   64   32   32   16   32   16    2    2    1    0    0    1    1    1 |      32      16 |    2048    1024 |   OK      9 ms |     14.12 ms |       4.19 |   9733.9 |           32.8 |     results match |
|  567 |   578 |    0   64   64   32   32   16   32   16    2    2    2    0    0    0    0    1 |      32      16 |    2048    1024 |   OK      8 ms |     23.22 ms |       6.81 |   5918.8 |           20.2 |     results match |
|  568 |   578 |    0   64   64   32   32   16   32   16    2    2    2    0    0    1    1    1 |      32      16 |    2048    1024 |   OK      9 ms |     13.73 ms |       4.06 |  10006.7 |           33.8 |     results match |
